Id,Year,Certificate,Duration (min),Genre,Rating
3284,36,24,40,41,45
3285,36,21,37,87,44
3286,36,20,48,21,53
3287,36,21,31,52,40
3288,36,21,38,3,35
3289,36,10,55,5,49
3290,36,20,51,206,54
3291,36,20,44,170,52
3292,36,10,57,350,57
3293,36,5,50,175,53
3294,36,20,49,198,55
3295,36,20,50,35,40
3296,36,22,40,347,58
3297,36,18,50,104,42
3298,36,5,45,35,39
3299,36,27,57,145,38
3300,36,15,33,300,58
3301,36,10,20,25,44
3302,58,24,46,126,44
3303,58,21,26,263,64
3304,58,21,31,87,39
3305,58,21,32,145,39
3306,58,10,42,263,53
3307,58,24,61,336,60
3308,58,21,39,208,59
3309,58,10,38,382,29
3310,58,24,34,60,25
3311,58,10,31,35,51
3312,58,18,47,6,43
3313,58,20,61,200,54
3314,58,7,29,221,47
3315,58,3,48,350,49
3316,58,20,38,21,42
3317,58,5,27,263,39
3318,58,24,65,3,52
3319,58,18,20,146,46
3320,58,7,25,219,10
3321,58,18,31,213,26
3322,58,24,26,233,44
3323,58,21,22,145,53
3324,58,19,67,181,48
3325,58,20,48,263,48
3326,58,18,22,138,39
3327,58,21,45,52,43
3328,58,20,65,170,52
3329,58,10,114,5,43
3330,58,21,23,145,51
3331,58,21,28,29,28
3332,58,21,46,247,52
3333,58,10,43,4,37
3334,58,24,29,385,42
3335,58,24,48,350,46
3336,58,10,68,362,50
3337,58,10,44,186,44
3338,58,10,34,198,47
3339,58,18,43,181,52
3340,23,21,66,263,54
3341,23,21,36,145,53
3342,23,10,69,186,32
3343,23,7,27,245,40
3344,23,21,96,45,54
3345,23,10,31,380,48
3346,23,10,31,54,35
3347,23,24,57,331,46
3348,23,20,36,245,42
3349,23,24,62,35,50
3350,23,10,150,320,58
3351,23,18,67,181,56
3352,23,10,73,350,58
3353,23,24,49,186,38
3354,23,24,36,76,34
3355,23,21,33,212,36
3356,23,19,33,245,32
3357,23,10,36,245,37
3358,23,10,33,310,53
3359,23,24,27,385,50
3360,23,24,44,116,39
3361,23,21,38,88,54
3362,23,10,20,385,33
3363,23,3,42,300,39
3364,23,21,57,3,55
3365,23,24,36,328,46
3366,23,19,29,206,40
3367,23,21,56,7,44
3368,23,24,42,21,46
3369,23,19,32,206,47
3370,23,21,78,263,54
3371,23,17,50,264,54
3372,23,10,25,377,36
3373,23,20,58,45,54
3374,23,20,47,359,43
3375,23,10,39,255,59
3376,23,10,45,276,47
3377,23,5,53,38,44
3378,23,10,41,28,45
3379,23,20,58,198,54
3380,23,24,28,187,44
3381,28,20,41,398,43
3382,28,24,72,175,55
3383,28,19,25,58,39
3384,28,18,30,138,48
3385,28,10,55,53,44
3386,28,21,35,213,48
3387,28,21,84,5,54
3388,28,21,30,356,59
3389,28,10,52,313,49
3390,28,21,37,206,48
3391,28,10,26,195,45
3392,28,19,50,180,50
3393,28,21,32,35,59
3394,28,24,55,172,48
3395,28,8,39,381,37
3396,28,24,44,53,46
3397,28,10,58,172,55
3398,28,10,69,300,62
3399,28,10,35,21,52
3400,28,10,29,21,38
3401,28,24,54,21,48
3402,28,19,48,246,38
3403,28,18,45,350,47
3404,28,21,88,14,59
3405,28,10,57,358,52
3406,28,20,33,197,50
3407,28,20,37,5,34
3408,28,21,27,145,51
3409,28,24,42,69,45
3410,28,21,115,45,59
3411,28,20,39,276,44
3412,28,10,44,382,41
3413,28,20,37,186,49
3414,28,24,53,245,41
3415,28,24,27,382,38
3416,28,18,23,145,49
3417,30,3,48,235,35
3418,30,19,60,175,48
3419,30,10,39,245,48
3420,30,21,37,213,34
3421,30,20,27,300,46
3422,30,24,64,41,53
3423,30,21,39,206,53
3424,30,18,33,138,45
3425,30,10,38,350,58
3426,30,10,40,263,47
3427,30,24,54,79,48
3428,30,24,36,13,39
3429,30,11,24,138,43
3430,30,7,38,206,58
3431,30,10,34,21,51
3432,30,24,61,203,52
3433,30,21,28,138,48
3434,30,7,41,347,42
3435,30,21,32,3,42
3436,30,20,31,35,42
3437,30,5,28,333,35
3438,30,10,59,267,61
3439,30,10,51,267,56
3440,30,24,38,245,46
3441,30,24,69,13,47
3442,30,18,43,88,52
3443,30,20,29,21,42
3444,30,20,43,267,52
3445,30,20,35,359,29
3446,30,10,31,38,45
3447,30,25,48,3,40
3448,30,21,48,312,37
3449,30,24,26,306,54
3450,30,18,31,213,13
3451,30,24,67,313,47
3452,30,24,70,259,50
3453,30,20,58,350,52
3454,30,18,32,198,45
3455,30,17,35,328,48
3456,30,20,33,263,42
3457,30,24,63,362,45
3458,30,24,37,7,39
3459,30,21,46,347,47
3460,30,20,19,267,53
3461,30,20,54,335,51
3462,57,19,66,312,57
3463,57,10,37,260,41
3464,57,20,75,45,53
3465,57,10,29,38,45
3466,57,19,42,198,58
3467,57,21,47,158,62
3468,57,18,28,152,59
3469,57,20,30,370,41
3470,57,20,28,267,53
3471,57,20,51,326,48
3472,57,10,64,359,61
3473,57,21,12,145,48
3474,57,24,44,229,39
3475,57,19,55,175,45
3476,57,10,53,333,47
3477,57,24,29,198,54
3478,57,17,41,313,54
3479,57,5,43,380,44
3480,57,20,51,351,40
3481,57,21,101,175,59
3482,57,24,62,267,58
3483,57,10,56,41,44
3484,57,10,16,249,30
3485,57,20,77,84,51
3486,57,10,34,384,28
3487,57,10,30,385,41
3488,57,3,47,53,40
3489,57,10,53,276,44
3490,57,19,61,195,44
3491,57,7,68,300,55
3492,57,21,42,88,54
3493,57,18,31,3,12
3494,57,21,36,138,41
3495,57,17,25,141,63
3496,57,24,32,206,55
3497,57,24,34,41,27
3498,57,24,42,358,36
3499,57,20,31,198,56
3500,46,19,55,206,41
3501,46,24,58,5,55
3502,46,10,42,198,43
3503,46,9,31,145,38
3504,46,21,41,145,36
3505,46,10,38,13,37
3506,46,19,29,13,36
3507,46,20,33,28,45
3508,46,20,37,180,46
3509,46,10,38,372,44
3510,46,19,41,245,24
3511,46,21,33,233,45
3512,46,19,46,206,52
3513,46,19,25,310,45
3514,46,20,37,170,45
3515,46,5,35,359,40
3516,46,21,40,319,61
3517,46,20,56,170,50
3518,46,24,101,263,64
3519,46,10,44,389,56
3520,46,20,28,186,55
3521,46,24,79,5,60
3522,46,24,40,206,44
3523,46,10,45,200,53
3524,46,17,53,245,46
3525,46,10,53,350,29
3526,46,10,32,245,33
3527,46,20,33,4,44
3528,46,17,23,383,48
3529,46,24,41,7,34
3530,46,20,46,385,33
3531,46,7,62,362,53
3532,46,24,34,74,46
3533,46,21,31,145,49
3534,46,21,20,146,57
3535,46,20,19,198,55
3536,46,20,24,206,56
3537,46,10,55,41,48
3538,46,21,76,325,61
3539,46,20,23,300,53
3540,46,20,73,203,55
3541,46,7,67,346,48
3542,47,20,30,385,45
3543,47,24,42,51,37
3544,47,21,33,145,45
3545,47,10,51,7,33
3546,47,10,64,12,44
3547,47,21,51,24,55
3548,47,18,37,89,38
3549,47,20,28,202,44
3550,47,20,38,206,46
3551,47,17,78,262,61
3552,47,21,30,212,38
3553,47,24,45,311,49
3554,47,24,57,68,45
3555,47,24,31,385,43
3556,47,19,59,12,33
3557,47,21,62,10,47
3558,47,21,27,145,48
3559,47,10,34,186,45
3560,47,10,43,5,37
3561,47,10,50,300,55
3562,47,20,32,300,54
3563,47,17,30,383,50
3564,47,5,59,331,35
3565,47,20,34,235,50
3566,47,20,25,203,49
3567,47,24,45,380,53
3568,47,24,36,76,45
3569,47,7,28,198,49
3570,47,21,28,87,46
3571,47,21,36,186,43
3572,47,21,51,56,43
3573,47,10,38,187,40
3574,47,19,34,287,58
3575,47,20,40,267,50
3576,47,10,53,263,48
3577,47,10,46,65,42
3578,47,20,37,264,57
3579,47,21,82,350,46
3580,47,21,71,341,48
3581,47,24,36,65,31
3582,47,19,148,300,59
3583,47,20,49,326,52
3584,47,21,19,148,47
3585,41,19,30,206,44
3586,41,10,34,3,38
3587,41,21,27,128,12
3588,41,10,52,41,55
3589,41,10,96,35,51
3590,41,20,37,194,44
3591,41,10,39,385,53
3592,41,20,52,300,47
3593,41,21,37,172,47
3594,41,21,65,53,48
3595,41,21,40,264,51
3596,41,19,119,109,57
3597,41,20,46,182,38
3598,41,10,41,333,54
3599,41,5,25,331,36
3600,41,20,36,382,42
3601,41,24,51,206,50
3602,41,10,37,228,47
3603,41,10,25,41,40
3604,41,10,68,263,57
3605,41,21,35,75,46
3606,41,21,26,3,42
3607,41,21,64,90,53
3608,41,20,36,170,54
3609,41,18,48,213,36
3610,41,10,51,370,32
3611,41,20,39,38,37
3612,41,21,36,276,43
3613,41,20,42,263,26
3614,41,21,38,103,58
3615,41,20,45,170,54
3616,41,24,56,250,48
3617,41,19,61,5,39
3618,41,10,75,200,57
3619,41,10,83,5,61
3620,41,20,45,237,50
3621,41,20,48,264,52
3622,26,20,41,250,47
3623,26,24,70,398,60
3624,26,20,35,234,42
3625,26,10,52,347,26
3626,26,20,47,168,51
3627,26,20,24,350,49
3628,26,10,8,333,60
3629,26,24,34,74,44
3630,26,20,36,385,29
3631,26,21,81,300,65
3632,26,21,58,13,47
3633,26,19,45,245,38
3634,26,20,31,382,41
3635,26,24,64,206,48
3636,26,20,19,279,53
3637,26,21,32,145,51
3638,26,10,44,9,43
3639,26,20,38,151,52
3640,26,3,30,49,35
3641,26,20,53,250,50
3642,26,10,19,154,59
3643,26,24,33,198,47
3644,26,24,62,206,54
3645,26,19,53,347,38
3646,26,10,48,310,37
3647,26,19,72,350,48
3648,26,10,37,385,49
3649,26,20,33,359,29
3650,26,11,48,333,41
3651,26,21,42,36,16
3652,26,10,69,350,53
3653,26,10,37,21,54
3654,26,10,54,271,49
3655,26,19,43,20,41
3656,26,25,48,206,45
3657,26,9,26,145,57
3658,26,7,59,46,43
3659,26,10,42,21,44
3660,26,10,42,206,43
3661,26,10,47,206,33
3662,26,20,14,385,39
3663,26,10,25,383,53
3664,36,10,61,175,58
3665,36,21,32,213,5
3666,36,20,93,263,48
3667,36,24,61,347,58
3668,36,20,43,198,46
3669,36,20,49,350,49
3670,36,20,34,300,48
3671,36,10,59,170,57
3672,36,20,64,255,57
3673,36,21,24,145,50
3674,36,20,20,187,48
3675,36,20,25,300,46
3676,36,24,37,128,19
3677,36,21,110,183,61
3678,36,21,41,132,57
3679,36,24,49,302,52
3680,36,21,55,112,48
3681,36,24,21,187,47
3682,36,7,32,251,38
3683,36,10,111,198,62
3684,36,13,25,206,67
3685,36,10,33,65,35
3686,36,24,44,82,55
3687,36,21,36,194,51
3688,36,20,42,7,43
3689,36,10,25,41,45
3690,36,10,43,206,36
3691,36,5,51,46,33
3692,36,10,59,35,50
3693,36,21,47,88,56
3694,36,17,67,35,52
3695,36,20,34,279,36
3696,36,7,44,263,53
3697,36,19,71,309,55
3698,36,20,45,264,46
3699,36,18,41,147,50
3700,36,20,60,58,40
3701,36,24,39,245,46
3702,36,10,75,170,58
3703,57,24,62,188,57
3704,57,20,42,350,43
3705,57,20,37,382,51
3706,57,14,72,114,56
3707,57,10,30,382,39
3708,57,26,37,359,49
3709,57,20,7,276,56
3710,57,21,40,213,34
3711,57,20,58,186,41
3712,57,20,26,37,43
3713,57,20,20,272,43
3714,57,10,31,382,38
3715,57,24,45,45,45
3716,57,20,53,35,62
3717,57,4,39,188,52
3718,57,20,45,198,52
3719,57,19,49,74,43
3720,57,21,26,186,40
3721,57,10,68,263,53
3722,57,21,0,162,56
3723,57,19,55,68,47
3724,57,18,54,245,38
3725,57,19,36,247,45
3726,57,24,47,186,38
3727,57,21,46,177,51
3728,57,24,42,35,40
3729,57,20,56,206,55
3730,57,10,21,233,20
3731,57,20,43,331,56
3732,57,19,59,4,36
3733,57,24,57,51,44
3734,57,19,50,245,42
3735,57,21,52,335,56
3736,57,20,33,35,52
3737,57,21,25,145,55
3738,57,21,100,302,65
3739,57,24,44,206,40
3740,57,5,40,7,37
3741,57,20,42,245,40
3742,41,19,27,300,54
3743,41,19,51,200,57
3744,41,19,37,334,34
3745,41,10,27,234,38
3746,41,20,30,334,44
3747,41,24,58,7,29
3748,41,20,33,205,51
3749,41,10,50,170,55
3750,41,21,24,20,48
3751,41,20,70,263,56
3752,41,18,28,104,46
3753,41,20,64,17,54
3754,41,5,39,206,53
3755,41,20,39,21,36
3756,41,10,20,377,49
3757,41,24,31,245,47
3758,41,10,61,332,45
3759,41,19,47,88,44
3760,41,19,34,198,32
3761,41,21,39,206,46
3762,41,20,25,46,28
3763,41,24,66,35,54
3764,41,10,45,198,55
3765,41,21,33,347,52
3766,41,21,48,206,49
3767,41,10,15,206,37
3768,41,3,56,110,39
3769,41,24,53,12,44
3770,41,21,96,14,58
3771,41,10,93,175,55
3772,41,24,56,41,49
3773,41,24,46,114,58
3774,41,24,27,138,44
3775,41,10,45,377,44
3776,41,21,31,212,61
3777,41,20,30,198,57
3778,41,24,44,205,45
3779,43,17,33,311,62
3780,43,19,37,21,43
3781,43,19,42,331,47
3782,43,24,39,187,43
3783,43,17,41,172,55
3784,43,20,64,267,46
3785,43,21,40,199,43
3786,43,24,59,21,54
3787,43,21,18,145,47
3788,43,17,34,42,48
3789,43,21,23,249,44
3790,43,20,59,359,50
3791,43,21,102,106,55
3792,43,10,33,74,39
3793,43,20,27,198,58
3794,43,20,45,354,50
3795,43,20,38,391,52
3796,43,17,53,344,51
3797,43,20,57,170,54
3798,43,20,45,359,46
3799,43,20,60,300,49
3800,43,19,37,203,49
3801,43,5,47,292,64
3802,43,9,19,145,39
3803,43,20,36,65,46
3804,43,20,44,263,51
3805,43,24,55,138,64
3806,43,18,44,199,46
3807,43,24,43,197,51
3808,43,26,38,53,42
3809,43,19,63,17,49
3810,43,20,34,369,37
3811,43,21,39,3,29
3812,43,13,14,145,55
3813,43,21,40,263,50
3814,43,20,30,347,45
3815,43,24,43,53,44
3816,52,10,34,12,49
3817,52,24,34,4,47
3818,52,10,39,258,61
3819,52,20,39,334,44
3820,52,21,26,89,27
3821,52,10,50,188,57
3822,52,10,37,382,49
3823,52,10,37,382,38
3824,52,19,49,358,51
3825,52,20,26,382,7
3826,52,10,32,369,26
3827,52,21,46,383,36
3828,52,21,43,88,47
3829,52,17,41,384,49
3830,52,20,45,21,38
3831,52,20,55,35,50
3832,52,10,56,372,44
3833,52,21,38,90,39
3834,52,20,38,198,44
3835,52,20,56,177,55
3836,52,20,28,206,49
3837,52,21,47,89,46
3838,52,4,39,255,55
3839,52,21,35,145,45
3840,52,20,44,198,54
3841,52,21,49,245,47
3842,52,27,35,138,52
3843,52,21,24,153,40
3844,52,10,40,72,43
3845,52,10,32,76,43
3846,52,20,26,260,23
3847,52,20,31,328,48
3848,52,20,44,385,39
3849,52,3,50,245,30
3850,52,21,41,200,46
3851,52,21,27,89,41
3852,52,24,117,17,46
3853,52,20,30,208,50
3854,2,20,67,263,59
3855,2,21,53,168,50
3856,2,24,27,3,44
3857,2,24,18,382,45
3858,2,7,47,86,55
3859,2,20,37,206,47
3860,2,20,59,105,57
3861,2,20,32,245,34
3862,2,21,58,89,53
3863,2,20,60,175,50
3864,2,18,40,138,39
3865,2,24,55,74,39
3866,2,20,83,205,35
3867,2,21,49,102,47
3868,2,20,26,198,56
3869,2,10,22,233,54
3870,2,20,39,263,46
3871,2,20,35,238,52
3872,2,21,35,303,58
3873,2,10,90,177,59
3874,2,10,43,58,41
3875,2,21,44,173,59
3876,2,21,17,147,49
3877,2,10,43,66,50
3878,2,21,62,164,59
3879,2,21,73,112,51
3880,2,10,29,385,41
3881,2,20,78,35,55
3882,2,20,51,198,41
3883,2,20,26,186,42
3884,2,21,45,145,41
3885,2,19,26,186,26
3886,2,21,37,345,44
3887,2,19,49,263,45
3888,2,19,36,206,55
3889,2,21,24,357,48
3890,2,24,48,245,38
3891,2,24,46,145,49
3892,2,10,37,331,44
3893,57,18,38,212,48
3894,57,24,51,69,50
3895,57,21,45,138,47
3896,57,19,49,312,48
3897,57,19,72,193,45
3898,57,10,25,234,31
3899,57,20,28,250,39
3900,57,10,35,41,43
3901,57,17,32,183,44
3902,57,20,18,198,53
3903,57,10,30,382,29
3904,57,20,34,359,50
3905,57,21,33,200,49
3906,57,10,61,206,47
3907,57,21,32,245,42
3908,57,20,39,188,49
3909,57,20,32,206,42
3910,57,9,59,41,54
3911,57,10,24,31,48
3912,57,24,35,206,40
3913,57,20,26,398,41
3914,57,20,38,267,50
3915,57,20,27,331,42
3916,57,19,75,33,37
3917,57,21,60,313,46
3918,57,18,41,300,43
3919,57,17,26,228,55
3920,57,10,64,186,29
3921,57,19,42,245,35
3922,57,10,45,65,37
3923,57,21,45,21,55
3924,57,20,44,310,45
3925,57,21,72,336,48
3926,57,19,26,382,29
3927,57,24,39,138,42
3928,57,3,42,345,44
3929,57,24,50,370,46
3930,57,21,24,89,36
3931,55,24,34,2,48
3932,55,7,46,3,39
3933,55,24,70,45,53
3934,55,24,45,35,45
3935,55,9,64,300,55
3936,55,24,68,52,53
3937,55,20,43,359,37
3938,55,19,44,208,46
3939,55,10,42,359,46
3940,55,20,38,21,44
3941,55,10,62,35,47
3942,55,10,31,382,34
3943,55,20,40,3,37
3944,55,10,30,267,55
3945,55,17,35,186,49
3946,55,24,52,65,43
3947,55,24,35,382,42
3948,55,24,57,263,49
3949,55,17,147,300,57
3950,55,21,73,206,67
3951,55,3,68,175,50
3952,55,19,56,180,53
3953,55,20,43,3,38
3954,55,24,66,359,44
3955,55,20,27,300,54
3956,55,24,41,51,38
3957,55,10,43,46,37
3958,55,10,25,186,29
3959,55,20,42,198,47
3960,55,10,44,22,46
3961,55,17,32,172,44
3962,55,10,41,187,50
3963,55,17,62,172,54
3964,55,20,32,3,27
3965,55,20,29,25,33
3966,55,10,46,382,44
3967,55,19,52,175,50
3968,55,18,47,173,53
3969,55,21,63,300,54
3970,57,20,45,347,41
3971,57,10,45,78,45
3972,57,21,32,320,53
3973,57,21,42,6,55
3974,57,24,91,207,63
3975,57,24,47,300,53
3976,57,20,42,80,43
3977,57,19,42,168,49
3978,57,18,50,181,53
3979,57,26,31,382,35
3980,57,20,26,25,39
3981,57,24,68,13,49
3982,57,24,34,380,54
3983,57,21,63,168,57
3984,57,17,50,206,52
3985,57,3,51,175,58
3986,57,24,36,180,50
3987,57,10,44,3,31
3988,57,20,77,300,62
3989,57,24,34,209,43
3990,57,24,54,245,50
3991,57,17,42,3,39
3992,57,25,39,5,40
3993,57,24,39,35,62
3994,57,20,33,55,37
3995,57,20,42,172,28
3996,57,10,63,267,56
3997,57,21,39,145,45
3998,57,10,73,49,49
3999,57,19,54,206,59
4000,57,18,47,103,53
4001,57,21,33,145,48
4002,57,20,29,186,38
4003,57,21,70,45,51
4004,57,20,35,186,36
4005,57,20,35,188,55
4006,49,21,18,138,45
4007,49,21,52,181,57
4008,49,19,38,206,45
4009,49,26,72,255,54
4010,49,20,36,359,54
4011,49,20,65,84,53
4012,49,10,42,264,25
4013,49,24,57,5,51
4014,49,7,25,34,48
4015,49,20,44,397,58
4016,49,19,81,168,57
4017,49,18,49,119,42
4018,49,10,26,60,45
4019,49,10,55,263,45
4020,49,10,59,101,43
4021,49,20,26,206,50
4022,49,19,49,5,58
4023,49,24,23,21,38
4024,49,21,29,145,50
4025,49,20,58,54,47
4026,49,20,59,206,59
4027,49,10,31,382,35
4028,49,20,43,331,40
4029,49,21,42,22,37
4030,49,10,32,35,43
4031,49,26,37,5,29
4032,49,21,27,7,33
4033,49,10,21,170,52
4034,49,11,40,206,50
4035,49,10,53,267,57
4036,49,18,45,89,49
4037,49,25,27,5,40
4038,49,10,30,192,44
4039,49,20,47,350,55
4040,49,19,38,28,36
4041,49,10,37,125,34
4042,49,10,42,22,36
4043,49,10,45,267,48
4044,49,5,51,346,49
4045,49,19,48,198,47
4046,49,6,51,54,45
4047,48,20,24,338,60
4048,48,19,36,381,41
4049,48,20,39,206,60
4050,48,10,37,359,28
4051,48,10,37,397,41
4052,48,21,49,158,60
4053,48,21,38,283,63
4054,48,20,28,398,70
4055,48,20,39,300,48
4056,48,21,33,89,58
4057,48,18,42,256,50
4058,48,20,33,93,50
4059,48,10,38,139,46
4060,48,10,48,53,52
4061,48,10,55,377,44
4062,48,24,34,65,40
4063,48,21,58,362,54
4064,48,24,47,5,33
4065,48,25,46,326,48
4066,48,21,24,145,46
4067,48,19,61,245,47
4068,48,26,35,206,54
4069,48,26,39,186,33
4070,48,24,41,200,47
4071,48,20,41,191,45
4072,48,21,69,112,64
4073,48,21,33,86,44
4074,48,20,22,36,28
4075,48,20,40,245,39
4076,48,0,36,198,48
4077,48,20,42,385,27
4078,48,24,34,5,48
4079,48,20,58,175,47
4080,48,24,78,109,48
4081,48,20,38,66,16
4082,48,21,35,138,46
4083,48,10,65,192,47
4084,48,20,53,263,46
4085,53,18,30,145,42
4086,53,19,41,36,29
4087,53,20,44,356,45
4088,53,24,54,267,53
4089,53,21,133,364,58
4090,53,20,41,41,44
4091,53,10,36,35,43
4092,53,18,38,198,57
4093,53,21,62,7,26
4094,53,5,48,53,37
4095,53,10,45,345,29
4096,53,21,19,212,37
4097,53,20,35,45,45
4098,53,24,23,186,44
4099,53,24,52,3,53
4100,53,24,41,90,45
4101,53,20,42,300,49
4102,53,20,38,331,46
4103,53,19,36,187,27
4104,53,10,35,69,54
4105,53,21,67,345,55
4106,53,20,32,109,45
4107,53,21,48,347,61
4108,53,9,24,212,39
4109,53,21,29,93,41
4110,53,21,34,104,49
4111,53,19,40,345,52
4112,53,20,49,384,28
4113,53,19,33,95,40
4114,53,7,40,260,44
4115,53,25,57,350,55
4116,53,20,47,170,47
4117,53,20,22,331,55
4118,53,21,21,145,47
4119,53,24,40,3,35
4120,53,20,21,385,42
4121,53,10,28,107,32
4122,53,18,21,354,52
4123,53,20,41,328,44
4124,53,21,46,172,54
4125,53,10,29,41,55
4126,53,3,60,267,47
4127,53,21,53,354,53
4128,53,10,42,20,48
4129,53,7,26,255,39
4130,53,20,36,377,18
4131,53,21,41,172,60
4132,53,18,65,206,45
4133,53,10,27,384,42
4134,53,10,38,380,19
4135,53,20,81,259,55
4136,53,20,105,325,49
4137,53,24,45,51,38
4138,53,26,44,172,49
4139,53,18,58,6,43
4140,53,10,35,235,49
4141,53,25,82,177,48
4142,53,5,36,46,45
4143,53,10,46,66,43
4144,53,24,33,225,44
4145,53,20,27,263,51
4146,53,19,39,198,49
4147,53,10,37,4,48
4148,53,9,38,3,39
4149,53,20,23,385,24
4150,53,21,62,3,39
4151,53,20,46,267,48
4152,53,20,44,177,47
4153,53,20,42,77,22
4154,53,20,58,175,47
4155,53,20,43,327,46
4156,53,10,57,350,55
4157,53,21,34,303,42
4158,53,17,47,175,55
4159,40,10,35,41,44
4160,40,10,24,369,44
4161,40,24,36,206,43
4162,40,21,23,74,52
4163,40,10,88,41,61
4164,40,26,39,208,33
4165,40,21,37,186,52
4166,40,21,48,42,45
4167,40,21,46,225,36
4168,40,20,38,187,42
4169,40,10,24,235,51
4170,40,21,56,10,48
4171,40,9,23,295,63
4172,40,17,36,347,47
4173,40,21,24,233,43
4174,40,24,39,3,45
4175,40,3,41,231,34
4176,40,19,20,228,16
4177,40,20,50,198,56
4178,40,20,43,198,50
4179,40,10,31,21,44
4180,40,20,34,250,38
4181,40,21,25,145,47
4182,40,20,56,186,42
4183,40,21,34,89,41
4184,40,20,30,35,43
4185,40,24,28,310,33
4186,40,21,73,5,53
4187,40,10,51,186,49
4188,40,21,27,300,65
4189,40,20,20,228,49
4190,40,20,57,381,47
4191,40,19,36,208,41
4192,40,21,43,199,40
4193,40,11,48,175,51
4194,40,10,25,385,33
4195,40,11,47,13,38
4196,40,20,30,107,42
4197,30,21,67,300,59
4198,30,10,19,9,32
4199,30,21,36,186,47
4200,30,24,70,351,51
4201,30,21,35,186,53
4202,30,10,36,382,40
4203,30,20,55,300,53
4204,30,10,54,66,37
4205,30,21,106,111,57
4206,30,9,33,145,49
4207,30,20,54,41,46
4208,30,19,19,187,39
4209,30,27,55,88,49
4210,30,7,52,331,35
4211,30,20,28,20,38
4212,30,10,56,69,48
4213,30,5,42,245,43
4214,30,21,32,213,42
4215,30,20,40,263,25
4216,30,20,39,263,51
4217,30,20,31,35,49
4218,30,24,46,13,43
4219,30,20,61,300,53
4220,30,18,33,217,41
4221,30,10,38,263,53
4222,30,18,50,173,52
4223,30,10,143,114,49
4224,30,19,45,219,45
4225,30,10,58,17,52
4226,30,20,63,210,51
4227,30,20,40,347,50
4228,30,21,28,212,46
4229,30,21,30,145,50
4230,30,20,31,219,44
4231,30,20,28,170,38
4232,30,19,73,300,67
4233,30,7,39,186,30
4234,30,20,25,31,33
4235,30,21,44,86,53
4236,30,19,59,177,56
4237,30,24,58,175,41
4238,30,21,38,206,45
4239,30,21,40,21,28
4240,30,20,50,168,48
4241,30,21,31,217,35
4242,30,20,60,35,55
4243,30,24,37,347,49
4244,30,7,58,35,44
4245,30,10,75,76,48
4246,30,20,47,255,60
4247,30,26,65,215,48
4248,30,20,53,4,40
4249,30,10,34,359,49
4250,30,10,39,228,38
4251,30,21,43,245,39
4252,30,21,56,350,52
4253,30,24,75,45,61
4254,30,21,23,89,31
4255,30,10,62,320,50
4256,30,10,43,263,47
4257,30,20,50,312,44
4258,30,21,39,104,49
4259,30,20,27,398,41
4260,30,10,54,188,55
4261,30,10,44,377,39
4262,30,19,35,108,46
4263,30,10,36,54,47
4264,30,20,53,62,36
4265,30,10,49,255,47
4266,30,17,44,213,48
4267,30,19,46,300,44
4268,54,21,20,89,32
4269,54,17,32,41,47
4270,54,18,47,213,27
4271,54,24,42,352,39
4272,54,21,29,89,52
4273,54,3,72,245,39
4274,54,24,49,188,39
4275,54,10,57,350,49
4276,54,20,58,267,52
4277,54,10,52,364,52
4278,54,21,64,350,56
4279,54,9,34,145,64
4280,54,27,47,84,50
4281,54,10,47,235,45
4282,54,17,48,352,44
4283,54,7,37,382,38
4284,54,10,53,203,38
4285,54,21,44,89,43
4286,54,5,56,5,50
4287,54,25,42,331,42
4288,54,20,33,198,37
4289,54,10,39,382,36
4290,54,20,44,88,54
4291,54,20,23,382,20
4292,54,24,37,20,45
4293,54,24,46,104,56
4294,54,27,36,312,46
4295,54,10,43,297,24
4296,54,10,35,359,34
4297,54,21,88,193,53
4298,54,21,51,84,61
4299,54,5,53,267,40
4300,54,25,58,172,53
4301,54,24,52,331,53
4302,54,19,56,192,38
4303,54,17,29,146,58
4304,54,19,40,198,54
4305,44,4,31,35,43
4306,44,10,56,341,40
4307,44,19,57,186,45
4308,44,10,72,238,58
4309,44,18,33,212,40
4310,44,19,35,245,50
4311,44,24,29,377,39
4312,44,20,29,250,40
4313,44,19,27,223,41
4314,44,20,50,333,40
4315,44,21,28,255,59
4316,44,21,52,358,56
4317,44,21,49,206,48
4318,44,10,36,186,42
4319,44,21,36,41,48
4320,44,0,28,380,37
4321,44,10,36,35,47
4322,44,20,17,21,43
4323,44,28,53,172,51
4324,44,20,52,35,42
4325,44,19,48,59,13
4326,44,10,31,65,27
4327,44,20,46,279,41
4328,44,21,45,43,27
4329,44,17,33,88,53
4330,44,24,33,145,51
4331,44,24,40,154,30
4332,44,18,31,189,35
4333,44,7,40,331,44
4334,44,19,36,245,50
4335,44,24,38,3,33
4336,44,21,27,216,35
4337,44,18,56,181,53
4338,10,20,38,300,44
4339,10,21,17,145,53
4340,10,20,48,186,44
4341,10,21,36,206,50
4342,10,20,42,231,39
4343,10,21,54,52,28
4344,10,26,72,181,56
4345,10,24,31,382,15
4346,10,24,28,250,43
4347,10,21,37,213,36
4348,10,26,64,180,48
4349,10,10,42,21,43
4350,10,21,38,145,48
4351,10,19,83,325,55
4352,10,21,30,89,31
4353,10,5,35,198,55
4354,10,20,30,351,52
4355,10,20,46,41,53
4356,10,21,28,238,42
4357,10,21,43,86,41
4358,10,20,58,332,41
