Poster,Title,Year,Certificate,Duration (min),Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review
4044,5983,46,17,42,195,48,68,35,3482,4339,4310,329,2141,5858
4608,5577,46,17,21,296,41,36,381,5809,5898,2970,325,4685,3436
6066,5825,46,18,33,159,41,43,2176,2499,5494,6174,284,1776,1942
4808,5135,46,5,31,345,36,38,2533,4799,1913,599,664,3968,4143
5016,3286,46,19,36,305,57,93,89,883,283,5205,570,2502,219
3855,4106,46,18,52,159,46,51,931,2543,1623,472,1090,4147,3318
4218,5731,46,10,40,372,52,75,89,882,5701,1446,487,1889,5230
2082,1234,46,18,24,175,51,60,786,4090,668,3261,460,3521,2811
2011,2705,46,22,75,5,56,82,463,3468,1502,5455,516,1949,2720
5977,2418,46,22,36,195,40,36,1434,518,5401,1919,587,2699,4502
6034,5543,46,10,41,189,49,40,2121,1838,1264,3810,366,3068,4559
2686,833,46,15,49,234,42,65,1838,632,3416,5812,493,2707,3090
4884,3495,46,10,49,336,25,39,1032,3073,4890,625,799,3988,832
3140,3996,46,10,28,234,29,29,1024,2628,549,1084,315,3896,1816
647,1220,46,18,29,4,40,45,2320,1837,3891,5837,1195,2205,5295
5305,1783,46,15,19,367,44,53,2385,2712,3074,802,307,2341,1318
4425,3068,46,22,37,7,30,40,1936,4384,5289,5974,13,2190,2848
1350,1191,46,22,30,70,42,58,2207,3775,5335,260,332,5416,4010
1347,4900,46,19,27,136,45,59,1979,2718,755,4070,650,5728,4555
3053,5449,46,19,16,137,53,69,655,1737,4143,5655,318,3999,4967
2426,5496,46,18,15,187,51,75,1865,4649,6083,3649,459,3960,3933
4607,1742,46,18,20,195,52,75,1865,2138,6177,148,363,2105,903
4891,4357,46,10,51,40,44,45,463,1193,4335,6134,314,4631,4620
4709,289,46,19,72,311,57,77,48,1612,735,9,498,4218,3151
734,2762,46,18,19,286,49,76,2368,5984,1279,4252,640,510,400
704,3535,46,18,69,192,51,51,2051,4816,512,191,357,6212,2007
5698,5204,46,7,63,332,44,69,1305,1507,524,4171,583,4331,4910
4303,2037,47,18,26,369,41,62,2232,818,3591,4610,632,1039,1109
6098,5972,47,22,38,49,33,47,1764,6010,5798,1870,356,5678,655
1246,1031,47,19,29,136,41,52,466,3605,489,3596,1220,4464,2964
738,1068,47,10,47,7,29,29,1592,2619,201,1846,592,4909,1022
5082,3084,47,10,60,12,40,59,1514,5161,312,4281,590,365,74
2507,4101,47,19,47,23,51,61,2329,5627,6015,2046,506,1227,6271
3178,3670,47,16,33,85,34,26,220,5121,5102,3194,491,2189,4269
4697,5964,47,18,24,191,40,56,504,5086,1594,2322,299,1646,3725
3476,1913,47,18,34,195,42,52,510,1312,93,6197,264,3518,1146
3119,1169,47,15,74,250,57,56,1478,638,529,2635,943,260,3295
3455,1159,47,19,26,201,34,32,2354,1670,5515,5807,312,2423,6294
4759,2269,47,22,41,297,45,39,2009,1006,762,4407,279,1145,619
1420,3480,47,22,53,65,41,36,1284,503,462,5956,606,2976,4288
3622,1148,47,22,27,369,39,50,1517,1456,4498,3321,341,445,5893
3531,4301,47,17,55,12,29,28,2084,3209,4728,3354,524,5290,4598
2104,3196,47,19,58,10,43,41,1297,4538,2569,3159,465,2226,2817
326,2166,47,19,23,136,44,37,839,50,1052,3418,296,4657,1526
402,341,47,10,30,175,41,36,1142,2597,2128,4249,590,2224,568
3015,3579,47,10,39,5,33,34,1936,3593,523,1572,539,2522,5659
4973,5012,47,10,46,286,51,65,150,3535,4946,4112,514,4942,2802
6088,2132,47,18,28,286,50,66,101,5543,3863,2049,446,2500,3624
5941,4650,47,15,26,367,46,56,558,4623,3359,1059,308,1522,984
5259,5673,47,5,55,317,31,42,2277,5095,3490,2756,864,4832,2863
1650,5986,47,18,30,224,46,56,1024,2991,5626,4936,361,1678,678
2350,3586,47,18,21,192,45,61,45,3169,5298,6207,313,997,602
4158,4677,47,22,41,364,49,63,1973,2053,3819,2412,585,1441,117
6060,5901,47,22,32,72,41,39,1697,4608,3673,71,363,1939,1777
5388,5372,47,7,24,187,45,30,2561,3126,3568,328,541,86,795
3217,210,47,19,24,83,42,36,2359,2870,2345,2245,370,2372,999
199,5065,47,19,47,54,39,48,1233,4676,6299,3330,308,5885,1731
354,4946,47,10,34,176,36,23,2467,694,3333,6214,501,843,2938
1276,5699,47,17,30,275,54,74,2456,5114,3813,3931,277,2962,6016
3427,1763,47,18,36,255,46,54,1663,4930,3149,1837,440,4777,6170
2035,2558,47,10,49,251,44,39,820,4409,5793,4719,319,3450,5652
2205,5383,47,10,42,62,38,48,1037,1952,400,3659,437,2779,2206
2764,174,47,18,33,252,53,70,2473,1232,547,2641,458,3001,397
2579,4915,47,19,78,336,42,36,1011,5107,2654,130,296,5327,3335
358,6169,47,19,67,327,44,61,215,486,1177,114,1229,307,4304
5243,1862,47,22,32,62,27,28,1219,4472,4802,3960,729,6261,907
2374,5604,47,18,45,312,48,43,2181,5227,5646,2634,346,3149,3943
217,1669,47,19,15,139,43,38,2017,4907,630,3079,1159,5923,6089
4331,5915,41,17,26,195,40,26,270,756,4023,835,296,559,1566
675,3666,41,10,30,3,34,18,2121,5266,1057,370,530,1919,4268
4861,2407,41,19,23,121,8,8,1333,3853,4381,3268,637,4461,3081
5040,2702,41,10,48,40,51,63,2052,4152,1707,4788,361,2202,1191
2021,1383,41,10,92,34,47,53,2192,4173,4696,4649,972,6156,5290
3250,2856,41,18,33,183,40,36,1275,3145,5373,4716,730,4429,1058
3600,1204,41,10,35,369,49,53,843,3850,5534,3046,699,518,25
712,433,41,18,48,286,43,67,1043,338,1145,453,1188,1699,6357
6285,1174,41,19,33,161,43,39,1263,4326,4773,4437,1132,987,6126
6182,3399,41,19,61,51,44,57,2594,1610,940,2989,449,3711,6098
4473,5538,41,19,36,252,47,59,1871,5682,2799,448,324,5461,5528
5612,649,41,18,42,171,34,23,1035,352,1002,825,1010,3695,5332
218,4745,41,10,37,319,50,62,558,1149,5630,1015,456,1359,2885
5821,3259,41,5,21,317,32,36,2221,4814,1945,2380,359,5448,5675
465,5230,41,18,32,366,38,51,2189,6154,5431,1284,483,3809,931
4913,6146,41,22,47,195,46,66,1784,4174,5048,6112,299,4939,6341
5461,4158,41,10,33,217,43,43,319,634,2142,2898,291,5751,5384
4775,1038,41,10,21,40,36,18,855,5727,5691,1799,512,4284,6295
413,5138,41,10,64,251,53,24,51,3546,734,1012,638,3183,3474
51,2520,41,19,31,71,42,26,1604,1443,4985,4378,277,4948,3573
4307,4463,41,19,22,3,38,38,1744,4663,4987,5142,270,4642,4966
5510,4513,41,19,60,86,49,62,2425,3056,4755,2681,340,3481,5246
3852,416,41,16,44,202,32,44,706,1813,4142,5863,292,2554,2564
2646,4953,41,10,47,354,28,35,1066,3767,5772,3408,1097,4615,5948
3923,4143,41,19,32,264,39,45,304,4548,5945,1539,479,4835,5308
3134,3397,41,18,38,251,22,32,1822,1543,54,3306,1174,765,863
2681,5989,41,19,34,98,54,78,1850,2785,2723,5746,301,2817,1364
2444,1085,41,18,41,159,50,54,2503,2287,4195,1993,1137,2515,6263
5773,5399,41,22,52,239,44,23,975,3420,5330,3441,516,5481,1002
2398,610,41,17,57,5,35,31,2458,2393,4236,4352,361,1007,1503
4457,4845,41,10,71,189,53,60,2425,2701,6095,680,355,5255,403
3276,5623,41,10,79,5,57,91,2206,6264,6079,2701,541,3963,4251
3199,5949,41,18,41,226,46,58,207,481,3557,2005,490,3091,1794
6392,5109,41,18,44,252,48,78,1222,3821,2544,487,303,1469,4099
2630,482,26,18,37,239,43,31,612,6046,5225,5742,438,5765,3009
283,4605,26,18,31,223,38,60,2455,2123,1628,4901,287,4966,4798
1713,542,26,10,48,333,22,19,1701,5525,3917,4592,516,3949,5939
3184,3619,26,18,43,157,47,60,248,2292,3727,5175,269,515,4998
1471,3170,26,18,20,336,45,75,1939,4469,2069,4139,1116,6127,2327
726,1743,26,10,4,319,56,84,1059,1210,5697,3407,781,5676,466
1475,3220,26,22,30,70,40,35,1498,4555,1398,120,516,2260,966
634,6168,26,18,32,369,25,45,1144,279,5345,23,1166,5187,2224
6344,2270,26,19,77,286,61,85,43,5757,5971,270,449,60,3172
6141,1281,26,19,54,13,43,52,930,5448,478,489,580,58,1009
3233,759,26,17,41,234,34,39,254,1539,5345,3646,997,5446,861
1127,1630,26,18,27,366,37,61,1893,1814,2614,5787,490,219,977
4832,3520,26,18,15,267,49,49,1203,1219,2868,4742,864,2267,933
3387,2258,26,19,28,136,47,43,360,4321,2676,6018,297,2821,3885
4629,168,26,18,34,142,48,66,2063,3432,533,2928,487,6088,6116
5956,2347,26,3,26,47,31,32,26,1977,2022,1957,542,1319,5109
327,6084,26,18,49,239,46,58,2159,6192,6284,3187,270,5898,5803
4356,4200,26,10,15,145,55,66,2515,6048,2110,6019,1192,720,2674
981,1414,26,22,29,187,43,44,2467,5066,3478,3822,517,3931,5059
2241,4581,26,22,58,195,50,55,1255,3231,6310,3213,486,5380,1571
525,4633,26,17,49,333,34,40,2059,841,6199,6364,591,4078,2171
3603,5300,26,10,44,296,33,36,1262,3791,5064,2626,706,903,388
793,808,26,17,68,336,44,57,1362,4086,831,1292,1116,1336,1467
5273,891,26,10,33,369,45,54,243,6160,152,5087,595,811,993
4903,2898,26,18,29,345,25,41,1279,2811,1876,3304,466,3579,3286
4152,5959,26,11,44,319,37,29,1930,1362,4961,5660,296,3056,153
1899,938,26,19,38,35,12,20,2004,2179,726,1551,948,1612,4024
4835,5055,26,10,33,20,50,63,1957,4235,4466,346,353,398,4726
6083,3516,26,10,50,259,45,50,539,2739,3017,2111,370,4003,5586
3102,2516,26,17,39,19,37,27,910,6330,5291,1667,270,1022,3006
5419,2777,26,23,44,195,41,42,2557,3794,2384,4633,273,5285,1656
967,3530,26,9,22,136,53,92,1870,5746,1338,966,366,5347,6055
155,715,26,7,55,45,39,36,1981,4765,4661,1978,974,2278,3680
1109,5769,26,10,38,20,40,52,300,1663,1195,6068,365,1237,2612
1259,758,26,10,38,195,39,46,254,1539,3204,3684,581,3454,4544
5550,5104,36,10,57,164,54,67,1430,2511,1814,3119,541,1137,5064
563,4181,36,19,28,202,2,13,1488,2556,4850,5638,475,5184,5164
181,2998,36,18,89,251,44,49,463,3011,3912,1869,446,4125,1617
909,3990,36,22,57,333,54,29,808,6247,3165,1069,837,4363,3089
5195,1164,36,18,45,336,45,64,1537,2794,1926,128,1166,367,2928
3101,2993,36,10,55,159,53,52,51,661,5989,3176,498,2444,6289
576,2176,36,18,60,243,53,64,2528,2738,5474,2672,687,2921,1198
5593,2148,36,19,20,136,46,64,1172,5679,1184,3834,315,2485,2761
6073,1984,36,18,16,176,44,9,2409,1395,5278,5469,353,3251,477
1995,4546,36,18,21,286,42,72,1450,3240,2621,1498,725,2866,2275
2828,2406,36,22,33,121,15,20,1184,1474,4313,725,533,140,886
6373,3472,36,19,106,172,57,79,790,2051,299,5150,539,2024,336
5469,5542,36,19,37,125,53,60,856,5147,4109,1074,459,3011,3989
5034,2907,36,22,45,288,48,46,564,4655,1410,570,451,3441,480
2806,5248,36,19,51,107,44,44,1983,2193,3124,2878,263,379,1702
6124,3180,36,22,17,176,43,56,1978,3751,433,3712,275,46,3446
4236,2604,36,10,107,187,58,88,753,3931,5657,1526,341,5322,5724
4806,1006,36,12,21,195,63,92,378,930,1816,6355,530,3207,3084
5429,3762,36,10,29,62,31,32,1936,4382,1183,2576,570,768,2337
1043,1441,36,22,40,78,51,47,645,5770,154,5409,346,2034,1194
2737,1693,36,19,32,183,47,61,1747,988,4801,6327,298,2157,5548
990,4163,36,18,38,7,39,41,1559,2517,5599,1478,304,474,6382
815,5791,36,10,21,40,41,49,1536,2635,2113,5673,518,800,4518
1427,2866,36,10,39,195,32,38,2562,2772,6235,163,483,1780,4981
2342,2182,36,5,47,45,29,29,582,5803,4830,4170,134,2557,1261
3517,5159,36,10,55,34,46,36,2039,2022,5915,4832,573,3318,3936
5257,105,36,19,43,84,52,36,810,3194,2834,518,332,2337,951
3146,2579,36,15,63,34,48,48,2405,5749,4952,3035,519,549,3053
1308,4068,36,7,40,251,49,68,2375,5173,1825,2226,476,3427,3183
177,212,36,17,67,295,51,49,1366,1885,480,5326,769,2076,2417
5085,2158,36,18,41,252,42,37,703,5869,2296,3942,1220,4610,3068
3120,2955,36,16,37,138,46,67,971,2181,1297,3106,940,1746,3517
1891,1490,36,18,56,56,36,27,1966,420,527,3078,790,1604,1551
1321,4779,36,22,35,234,42,49,184,3908,175,867,278,2490,4799
5383,2490,36,10,71,159,54,61,643,4221,5579,6374,744,4716,2385
2326,5346,57,22,58,177,53,79,2098,5851,5200,112,343,4918,935
2468,3097,57,18,38,336,39,59,738,4619,3792,4293,851,3732,5703
2039,4318,57,18,33,366,47,60,574,3494,5965,2384,657,2362,199
2647,4715,57,13,68,109,52,45,1622,3096,1173,4754,1048,1391,577
3895,2422,57,10,26,366,35,32,1751,4805,6128,3196,533,4428,4490
2209,4319,57,24,33,345,45,51,1901,4219,484,2269,475,1709,109
3113,1709,57,18,3,264,52,53,447,2807,182,2232,461,3307,926
695,6226,57,19,36,202,30,23,779,3532,5177,834,282,5276,481
865,3729,57,18,22,36,39,43,1434,4304,5260,4878,467,1199,1963
1116,4241,57,18,16,260,39,51,2463,5534,3887,5674,336,2217,5555
4034,2178,57,10,27,366,34,21,2584,2047,4954,2735,791,1656,4349
430,3795,57,22,41,44,41,44,1432,3171,3078,3961,353,4064,4364
269,5815,57,18,49,34,58,26,1350,6163,405,3943,293,5262,4902
2112,6239,57,4,35,177,48,48,1941,6112,3184,2920,920,494,456
5822,1339,57,18,41,187,48,73,887,5334,4761,3368,543,3263,1778
627,3649,57,17,45,70,39,29,1930,850,501,5887,369,2881,2688
6248,1489,57,19,22,175,36,18,1510,5434,4145,6265,1145,5238,1558
462,2909,57,10,64,251,49,66,89,5877,4622,4472,446,5979,4959
899,3968,57,17,51,65,43,27,2412,5274,227,550,445,5534,1108
5326,3857,57,16,50,234,34,32,814,3254,234,1429,498,6003,4384
5483,6113,57,17,32,236,41,52,2064,3590,5235,1347,328,4739,5054
1208,1417,57,22,43,175,34,29,278,4783,1073,27,513,4606,659
4334,2599,57,19,42,166,47,58,1547,3854,3508,3181,1100,563,2256
3894,3030,57,22,38,34,36,34,372,2104,638,3758,299,3759,1877
1075,3465,57,18,52,195,51,83,1163,42,6011,1378,514,5061,4180
969,3533,57,10,17,222,16,17,1237,1375,4148,2523,331,3145,5934
3413,1458,57,18,39,317,52,67,1003,502,1375,1934,533,993,3607
5011,4144,57,17,55,4,32,36,2121,2267,4097,99,860,2527,2880
1287,5784,57,22,53,49,40,35,2550,3124,2368,1494,657,4608,1067
3,3408,57,17,46,234,38,35,2086,1874,3902,2331,715,424,6011
3041,463,57,19,48,321,52,31,1448,1970,419,1177,586,1586,5328
3480,2465,57,18,29,34,48,53,732,4634,3040,3683,1010,5375,5273
3780,5466,57,19,21,136,51,73,601,1308,3461,2268,969,2804,3611
4543,4645,57,22,40,195,36,39,1986,2734,956,398,640,4032,5063
1956,3993,57,5,36,7,33,23,2261,527,5771,6002,336,3527,3323
1365,5544,57,18,38,234,36,54,1565,465,3931,3554,1067,3539,3235
2531,4333,41,17,47,189,53,60,1579,6208,2360,3841,753,2465,2192
129,2370,41,17,33,320,30,43,263,4141,5356,2658,987,5644,2401
5990,807,41,10,23,223,34,41,2162,2783,5138,3282,568,4020,2492
4959,4159,41,18,26,320,40,75,246,5620,107,4711,1181,2635,6288
2961,4453,41,22,54,7,25,27,1876,2605,5736,3480,328,1130,5312
911,5834,41,18,29,194,47,68,1082,960,5084,1657,447,6129,1381
6227,3318,41,10,46,159,51,56,832,3443,4657,5504,457,2230,5181
6215,2157,41,19,20,19,44,57,1155,948,6258,7,274,2386,3983
4110,1338,41,18,66,251,52,55,2415,3391,4322,207,353,1965,4554
945,1008,41,16,24,99,42,51,874,5381,5333,3652,274,1456,1436
4347,3059,41,18,60,17,50,67,2261,5748,4365,5484,317,3276,5744
1569,2373,41,5,35,195,49,56,158,5239,1111,320,333,2279,4951
3168,2855,41,18,35,20,32,35,372,6023,136,2621,1202,2099,3848
2964,4157,41,22,27,234,43,47,2436,4357,3987,160,300,3395,4529
3617,2923,41,10,57,318,41,42,1412,5038,4851,6234,479,5403,2262
2047,3440,41,17,43,84,40,49,1025,4452,301,2352,313,3352,3758
1745,3428,41,17,30,187,28,38,320,4653,3807,3243,987,5988,544
5500,2368,41,19,35,195,42,57,118,4535,4103,1303,1207,5034,242
2492,2295,41,22,62,34,50,67,2594,1181,472,4849,337,2583,172
2472,947,41,10,41,187,51,62,473,1249,2641,2150,271,5804,5435
5952,855,41,19,29,333,48,58,2138,5269,1423,4687,647,4760,876
4969,2982,41,19,44,195,45,49,2048,978,3455,2923,1021,528,328
3087,5231,41,3,52,105,35,51,847,2058,6020,5561,226,5767,2244
437,3401,41,22,49,12,40,33,977,2888,5664,3472,336,1189,912
3208,6067,41,19,92,14,54,56,307,4962,5072,2590,528,5094,4075
4193,344,41,10,89,164,51,57,2376,1557,5831,3857,469,449,1786
4344,2703,41,22,52,40,45,33,2052,4153,1567,4477,322,4571,3661
5457,2414,41,22,42,109,54,68,2398,5110,3411,1162,297,2289,5367
2588,906,41,22,23,131,40,62,603,3527,3199,5820,292,1049,4938
3264,1165,41,10,41,361,40,38,663,4346,3480,3326,300,573,5645
4725,98,41,19,27,201,57,70,271,4769,1422,4117,832,4090,4521
508,4490,41,18,26,187,53,64,1082,8,2256,4837,602,312,5691
4519,1982,41,22,40,194,41,65,735,2953,1050,111,656,3974,3690
2790,3529,43,15,29,297,58,40,51,649,5907,363,526,5840,2051
3735,3785,43,17,33,20,39,34,2455,2339,687,4854,278,5309,1559
82,5471,43,17,38,317,43,40,986,3357,688,903,614,6192,4178
2760,4294,43,22,35,176,39,48,2467,553,1231,5857,539,2344,986
4548,4264,43,15,37,161,51,70,2022,1700,2164,5476,1159,3822,5036
5370,523,43,18,60,255,42,47,98,3192,804,2411,697,6198,5931
4507,50,43,19,36,188,39,54,1507,6005,4790,4261,909,4047,5288
4789,2137,43,19,14,136,43,38,478,5892,5220,4421,484,4578,2901
3664,5126,43,15,30,41,44,38,1669,2254,375,169,1116,5641,6191
2614,248,43,19,19,238,40,41,1405,5079,4753,618,302,3436,519
142,823,43,18,55,345,46,65,1637,4564,5592,3793,700,368,872
4073,155,43,19,98,101,51,71,576,3235,1943,3322,1207,422,4606
1702,1813,43,10,29,70,35,20,1613,736,961,4025,439,3192,3877
1070,5499,43,18,23,187,54,74,2482,4776,5504,6199,531,6091,2022
6345,4803,43,18,41,340,46,53,578,3810,1148,102,1137,4849,4715
4999,5537,43,18,34,374,48,29,1327,1256,5629,360,580,4481,5609
890,3181,43,15,49,330,47,60,558,4808,4746,2403,326,536,3707
5786,5400,43,18,53,159,50,59,2249,41,4495,3845,368,1744,369
2697,4091,43,18,41,345,42,56,214,746,3946,1928,1213,760,2201
3308,2979,43,18,56,286,45,49,1345,4767,55,127,316,257,723
2345,4092,43,17,33,192,45,64,348,743,3213,824,263,3677,4388
778,2323,43,5,43,280,60,81,380,4059,5674,5031,304,2653,5499
633,975,43,9,15,136,35,41,1605,6327,163,2485,487,4901,5062
4100,1206,43,18,32,62,42,50,1751,4803,914,4201,465,5505,1679
2711,5828,43,18,40,251,47,53,599,1199,4072,1736,281,600,1970
4196,1825,43,22,51,131,60,65,956,4486,5497,2443,582,4009,3124
381,579,43,16,40,188,42,47,2562,329,632,1123,1150,314,5752
1945,1842,43,22,39,186,47,74,220,2036,6014,1130,329,277,1545
93,5695,43,24,34,51,38,52,2416,300,5478,1743,1154,6020,1740
3837,2023,43,17,59,17,45,59,1390,1274,3069,5230,642,5634,2827
1582,1183,43,18,30,353,33,44,602,891,5389,4055,1021,1437,6241
3971,6228,43,19,35,3,25,27,230,552,5574,3357,357,2517,2338
4924,2625,43,12,10,136,51,71,465,6197,1115,5372,312,3802,1932
2543,1277,43,19,36,251,46,71,352,1522,2401,56,987,2325,6053
3654,589,43,18,26,333,41,34,2167,4580,5875,1974,312,2966,4944
1123,2383,43,22,39,51,40,50,1412,1057,943,4264,518,5500,3193
3668,2018,52,10,30,12,45,44,990,5521,186,3813,695,5314,6273
1078,3206,52,22,30,4,43,51,964,409,1015,866,481,4667,5467
3552,4334,52,10,35,246,57,81,89,1915,1026,1369,533,3329,4139
3636,663,52,18,35,320,40,71,1483,3944,4448,1146,521,4475,4361
280,307,52,19,22,85,23,34,248,2610,4654,5540,1195,1895,5749
2948,5158,52,10,46,177,53,80,2098,1762,3567,4735,344,848,5006
1966,2262,52,10,33,366,45,74,2269,6102,4876,5696,352,5051,5446
3762,5917,52,10,33,366,34,28,1062,2580,5440,332,695,1241,1657
3058,6075,52,17,45,344,47,61,677,1760,5397,3964,270,1516,3123
2461,4933,52,10,28,353,22,34,1849,5764,2893,905,881,5798,6204
5180,5121,52,19,42,367,32,35,299,2706,3720,1555,290,448,1295
2500,2706,52,19,39,84,43,43,830,215,280,4970,306,780,2449
2171,3917,52,15,37,368,45,53,558,2780,5021,1493,438,4104,5953
1867,2837,52,18,41,20,34,34,2119,1387,5821,5145,326,1230,1706
1086,6021,52,18,51,34,46,52,1043,2916,6142,141,321,4545,2424
5039,929,52,10,52,356,40,54,1932,4450,2322,1977,278,1351,470
0,3358,52,19,34,86,35,51,656,4908,6063,4731,263,229,4656
3321,1018,52,18,34,187,40,43,1434,734,1612,3334,357,2468,5861
5392,6056,52,18,52,166,51,69,308,287,2418,5450,1090,2308,6279
3237,2277,52,18,24,195,45,42,1873,4847,3481,1230,298,3316,1640
3123,1561,52,19,43,85,42,51,1189,1870,2311,249,1159,2020,5885
236,1409,52,4,35,243,51,75,927,4073,3855,1282,1213,4026,5490
3616,2167,52,19,31,136,41,47,839,50,5909,3318,487,2130,2233
3416,3138,52,18,40,187,50,56,1894,6024,3925,2180,337,4454,6331
6114,5448,52,19,45,234,43,29,967,4279,3550,1706,1207,5392,4807
6139,987,52,25,31,131,48,59,45,284,4251,5551,507,2903,6226
4167,4509,52,19,20,144,36,39,911,1244,4113,5224,593,5207,1613
5001,5897,52,10,36,68,39,28,2150,2675,6236,4961,311,1738,2366
4038,3010,52,10,28,72,39,31,1951,3982,5949,1579,1124,5771,5950
2766,4826,52,18,22,248,19,11,795,3070,609,1382,527,2600,729
6219,2939,52,18,27,314,44,51,1543,290,3842,1605,505,1719,1426
5459,5087,52,3,46,234,26,29,2542,2972,2146,4248,451,1885,5344
5325,3484,52,19,37,189,42,68,772,3383,3864,4689,286,6031,2378
1395,1925,52,18,26,197,46,57,1712,5476,6089,4380,330,523,2288
875,2852,2,18,63,251,55,72,281,3565,5453,1155,317,3560,3461
3991,3464,2,19,49,157,46,19,2487,5124,683,5505,690,5343,4845
332,2447,2,22,23,3,40,32,573,5197,5848,2296,702,2634,1853
5706,1276,2,22,14,366,41,37,1225,1049,1256,796,603,4085,5155
2536,4895,2,7,43,82,51,66,1065,4425,4858,345,341,3346,410
3766,1213,2,18,55,100,53,55,1163,3105,208,4642,581,2406,5188
5845,148,2,18,28,234,30,34,421,4521,5369,2367,851,1509,5191
1998,5258,2,19,54,85,49,68,1031,239,6245,132,368,4870,4739
1051,5497,2,18,56,164,46,60,1470,1910,4203,3922,274,4075,5568
444,4332,2,16,36,131,35,58,658,4859,4175,5277,315,1315,5919
5651,1828,2,22,51,70,35,31,150,6244,681,2913,58,1606,6086
3189,4202,2,18,79,194,31,37,2059,1636,3850,3445,456,2725,5436
5138,5412,2,19,45,97,43,56,490,4199,4460,4749,1084,4586,3777
4355,6033,2,18,22,187,52,76,2469,2239,3560,2780,348,6160,1396
2488,3706,2,10,18,222,50,66,2385,2713,5445,2357,475,4785,3805
1911,4160,2,18,35,251,42,29,37,365,5309,4740,370,2750,3713
5837,1700,2,18,31,227,48,69,1218,1887,637,1557,752,1804,315
5687,130,2,19,31,289,54,76,87,3790,3520,4833,271,194,5206
854,3704,2,10,86,166,55,66,2415,2552,1259,5466,725,3605,3896
3754,204,2,10,39,56,37,35,2458,575,1353,2241,619,4482,3524
3440,1663,2,19,40,162,55,60,1579,3113,2088,5422,884,5932,1577
715,2394,2,19,13,138,45,71,966,4743,5528,2903,1213,276,3482
5338,1593,2,19,58,154,55,89,1030,5336,230,1523,586,2012,5058
4740,4783,2,19,69,107,47,54,1278,4230,2411,101,278,3601,3991
4702,891,2,10,25,369,37,65,1828,6300,5580,1520,1221,1737,2431
4359,5265,2,18,74,34,51,55,746,5342,1237,4017,574,2013,624
620,1833,2,18,47,187,37,18,814,2570,2655,1825,1213,2347,4076
4876,3164,2,18,22,175,38,71,1684,3919,1772,3501,677,5953,384
5169,4626,2,19,41,136,37,32,2483,142,2183,5140,337,1691,5807
5539,656,2,17,22,175,22,0,1076,4754,2921,4526,323,44,5248
4139,4161,2,19,33,331,40,60,2375,2066,5935,1821,966,791,640
2015,3957,2,17,45,251,41,38,261,999,4517,1791,326,2509,1506
1281,729,2,17,32,195,51,71,2597,894,2095,146,646,3781,4566
5636,4423,2,19,20,343,44,68,851,5068,4656,4127,451,594,5598
263,2227,2,22,44,234,34,41,7,3928,4776,1968,901,5686,4631
2216,1634,2,22,42,136,45,51,360,2999,5108,2267,295,3839,1837
3489,3388,2,10,33,317,40,58,1773,1742,5501,3915,453,61,4205
1390,1286,57,16,34,201,44,44,555,6333,3516,3092,1031,3299,3840
4149,5898,57,22,47,66,46,49,1086,3770,2701,6089,584,1658,3836
1701,5132,57,19,41,131,43,58,1782,1066,5608,4247,616,1911,1252
3981,5370,57,17,68,182,41,45,2393,4482,4105,2475,642,2037,5992
551,3964,57,10,21,223,27,39,660,2782,4393,3279,448,2815,5772
4327,4673,57,15,28,172,40,42,227,4739,393,3658,1084,4826,6000
1326,912,57,18,14,187,49,54,2153,2928,885,5822,347,1415,891
5906,1777,57,10,26,366,25,9,537,4176,4068,4991,568,3909,5414
5321,3355,57,18,30,345,46,57,1620,5122,872,1103,848,6196,4374
4164,2488,57,19,29,189,45,40,1625,4933,540,973,514,5894,3538
